6416,120,58
6433,120,58
6450,122,58
6466,125,58
6483,126,58
6500,123,58
6516,122,58
6533,125,58
6550,126,58
6566,119,59
6583,111,59
6600,108,59
6616,107,59
6633,106,59
6650,105,59
6666,105,60
6683,104,61
6700,103,61
6716,103,61
6733,104,61
6750,104,60
6766,103,60
6783,100,59
6800,97,59
6816,96,59
6833,95,59
6850,94,59
6866,93,59
6883,93,59
6900,95,58
6916,98,58
6933,97,59
6950,96,60
6966,95,60
6983,96,60
7000,99,60
7016,95,62
7033,89,65
7050,87,66
7066,86,66
7083,86,66
7100,86,66
7116,86,66
7133,86,68
7150,86,70
7166,86,70
7183,86,70
7200,86,71
7216,87,71
7233,87,71
7250,87,72
7266,87,72
7283,87,72
7300,85,71
7316,84,70
7333,84,69
7350,84,69
7366,85,70
7383,87,71
7400,87,71
7416,87,71
7433,87,71
7450,87,72
7466,87,72
7483,88,72
7500,89,72
7516,89,72
7533,89,72
7550,89,72
7566,89,72
7583,89,72
7600,91,71
7616,93,71
7633,93,71
7650,93,71
7666,93,71
7683,93,71
7700,93,71
7716,97,68
7733,103,65
7750,105,64
7766,105,64
7783,105,64
7800,105,64
7816,105,64
7833,107,64
7850,109,64
7866,110,64
7883,110,64
7900,110,64
7916,110,64
7933,110,64
7950,114,65
7966,120,66
7983,122,66
8000,123,66
8016,124,66
8033,124,66
8050,124,66
8066,125,66
8083,126,65
8100,127,65
8116,127,65
8133,127,65
8150,127,65
8166,127,65
8183,130,66
8200,134,66
8216,135,66
8233,135,66
8250,135,66
8266,135,66
8283,135,66
8300,135,66
8316,143,63
8333,153,58
8350,156,56
8366,157,56
8383,157,56
8400,157,56
8416,162,55
8433,169,55
8450,171,55
8466,172,55
8483,173,55
8500,173,55
8516,173,55
8533,179,55
8550,186,55
8566,188,55
8583,188,54
8600,188,54
8616,190,54
8633,192,54
8650,195,55
8666,197,55
8683,198,55
8700,197,55
8716,196,55
8733,196,55
8750,197,55
8766,201,57
8783,205,59
8800,207,59
8816,207,59
8833,207,59
8850,207,59
8866,207,59
8883,212,61
8900,220,63
8916,222,64
8933,222,64
8950,222,64
8966,222,64
8983,227,64
9000,233,64
9016,235,64
9033,235,64
9050,236,64
9066,237,64
9083,237,64
9100,242,65
9116,248,65
9133,249,65
9150,250,65
9166,250,65
9183,250,65
9200,256,64
9216,264,61
9233,267,60
9250,267,60
9266,268,60
9283,268,60
9300,269,60
9316,278,57
9333,289,54
9350,293,53
9366,294,53
9383,294,53
9400,294,53
9416,294,53
9433,295,53
9450,297,54
9466,298,54
9483,297,54
9500,298,54
9516,299,55
9533,303,57
9550,309,58
9566,311,58
9583,312,59
9600,312,59
9616,312,59
9633,312,59
9650,318,62
9666,326,66
9683,329,68
9700,330,68
9716,330,68
9733,330,68
9750,330,68
9766,329,68
9783,332,69
9800,336,71
9816,338,71
9833,339,72
9850,339,72
9866,338,71
9883,339,72
9900,343,73
9916,344,73
9933,345,74
9950,347,74
9966,347,74
9983,346,74
10000,354,75
10016,364,77
10033,367,77
10050,368,77
10066,368,77
10083,368,77
10100,368,78
10116,378,79
10133,391,80
10150,395,80
10166,397,80
10183,397,80
10200,397,80
10216,401,80
10233,407,80
10250,409,80
10266,409,79
10283,409,79
10300,410,79
10316,410,79
10333,412,78
10350,415,78
10366,416,78
10383,417,78
10400,419,78
10416,419,78
10433,420,78
10450,423,78
10466,426,78
10483,427,78
10500,427,78
10516,427,78
10533,427,78
10550,427,79
10566,426,79
10583,432,79
10600,441,79
10616,444,79
10633,445,79
10650,445,79
10666,445,79
10683,445,79
10700,446,86
10716,448,96
10733,448,99
10750,448,100
10766,448,100
10783,448,100
10800,447,104
10816,445,109
10833,444,111
10850,444,111
10866,444,110
10883,445,110
10900,445,110
10916,445,110
10933,441,114
10950,436,120
10966,434,122
10983,434,122
11000,434,122
11016,435,122
11033,430,123
11050,423,124
11066,421,124
11083,420,124
11100,420,124
11116,420,124
11133,420,124
11150,413,124
11166,403,124
11183,400,124
11200,399,124
11216,399,124
11233,399,124
11250,399,124
11266,391,123
11283,380,123
11300,376,123
11316,375,123
11333,375,123
11350,375,123
11366,364,122
11383,349,122
11400,344,122
11416,342,122
11433,342,122
11450,342,122
11466,337,121
11483,331,120
11500,329,120
11516,328,120
11533,328,120
11550,328,120
11566,328,120
11583,321,119
11600,311,119
11616,308,119
11633,307,119
11650,307,119
11666,307,119
11683,307,119
11700,304,118
11716,301,117
11733,300,117
11750,300,117
11766,300,117
11783,300,117
11800,300,117
11816,293,116
11833,285,115
11850,282,115
11866,282,115
11883,282,115
11900,282,115
11916,282,115
11933,276,115
11950,268,115
11966,266,115
11983,265,115
12000,265,115
12016,265,115
12033,265,115
12050,261,115
12066,256,115
12083,254,115
12100,254,114
12116,254,114
12133,254,114
12150,254,114
12166,248,114
12183,240,114
12200,238,114
12216,238,114
12233,237,115
12250,236,115
12266,236,115
12283,233,115
12300,229,115
12316,227,115
12333,227,115
12350,227,115
12366,227,115
12383,220,119
12400,212,123
12416,209,125
12433,208,125
12450,208,125
12466,208,125
12483,209,125
12500,206,128
12516,200,131
12533,198,132
12550,198,133
12566,199,133
12583,199,133
12600,196,135
12616,192,137
12633,191,138
12650,190,138
12666,190,138
12683,190,138
12700,190,138
12716,188,142
12733,185,147
12750,184,149
12766,184,149
12783,184,149
12800,184,149
12816,184,149
12833,182,153
12850,180,158
12866,179,160
12883,179,160
12900,179,160
12916,179,160
12933,179,161
12950,177,163
12966,174,165
12983,173,166
13000,172,167
13016,172,168
13033,172,169
13050,172,168
13066,172,168
13083,171,170
13100,171,171
13116,170,171
13133,170,171
13150,170,171
13166,174,176
13183,180,182
13200,182,184
13216,182,185
13233,184,187
13250,187,189
13266,188,189
13283,193,192
13300,199,195
13316,201,196
13333,201,196
13350,201,196
13366,201,196
13383,200,196
13400,204,199
13416,209,203
13433,211,205
13450,211,205
13466,211,205
13483,211,205
13500,211,205
13516,213,206
13533,215,208
13550,216,208
13566,216,208
13583,216,208
13600,216,208
13616,216,208
13633,217,213
13650,217,220
13666,217,222
13683,217,223
13700,217,223
13716,217,223
13733,217,223
13750,216,230
13766,214,240
13783,213,243
13800,213,244
13816,213,244
13833,213,244
13850,213,244
13866,212,246
13883,212,249
13900,212,250
13916,212,250
13933,212,250
13950,212,250
13966,212,250
13983,212,250
14000,211,250
14016,211,250
14033,211,250
14050,211,250
14066,211,250
14083,211,250
14100,206,252
14116,200,255
14133,198,256
14150,197,256
14166,196,257
14183,195,257
14200,195,257
14216,195,257
14233,200,257
14250,206,257
14266,208,257
14283,208,257
14300,208,257
14316,208,257
14333,213,258
14350,221,259
14366,223,259
14383,224,259
14400,224,259
14416,224,259
14433,227,263
14450,231,269
14466,233,271
14483,233,271
14500,234,272
14516,234,272
14533,233,271
14550,235,273
14566,237,275
14583,238,276
14600,238,277
14616,238,277
14633,239,277
14650,239,278
14666,238,281
14683,238,282
14700,238,283
14716,238,283
14733,238,283
14750,238,283
14766,238,282
14783,238,281
14800,238,281
14816,237,281
14833,237,281
14850,237,281
14866,237,281
14883,229,280
14900,217,278
14916,213,277
14933,213,277
14950,212,277
14966,212,277
14983,212,277
15000,210,273
15016,207,268
15033,206,266
15050,206,266
15066,206,266
15083,206,266
15100,206,266
15116,197,263
15133,186,260
15150,182,259
15166,181,259
15183,181,259
15200,181,259
15216,181,259
15233,179,257
15250,176,255
15266,174,254
15283,173,254
15300,173,254
15316,173,254
15333,171,252
15350,168,250
15366,167,249
15383,167,249
15400,167,249
15416,167,249
15433,167,249
15450,167,249
15466,162,247
15483,155,245
15500,153,244
15516,152,244
15533,152,244
15550,145,243
15566,137,242
15583,134,242
15600,133,242
15616,133,242
15633,133,242
15650,133,242
15666,133,242
15683,129,241
15700,125,241
15716,123,241
15733,123,241
15750,123,241
15766,119,242
15783,113,243
15800,112,244
15816,112,244
15833,112,244
15850,112,244
15866,111,244
15883,111,244
15900,105,245
15916,97,247
15933,94,248
15950,93,248
15966,93,248
15983,93,248
16000,92,249
16016,90,251
16033,90,251
16050,90,251
16066,90,251
16083,90,251
16100,89,251
16116,86,254
16133,82,257
16150,80,258
16166,80,258
16183,80,258
16200,80,258
16216,80,258
16233,73,262
16250,63,267
16266,61,269
16283,60,269
16300,60,269
16316,60,269
16333,60,269
16350,63,272
16366,67,276
16383,69,278
16400,69,278
16416,69,278
16433,69,278
16450,71,278
16466,73,278
16483,73,278
16500,74,278
16516,74,278
16533,74,278
16550,74,278
16566,78,279
16583,84,280
16600,86,280
16616,87,280
16633,87,280
16650,85,279
16666,83,278
16683,85,277
16700,88,276
16716,89,276
16733,89,276
16750,90,277
16766,92,279
16783,97,279
16800,104,279
16816,106,279
16833,107,279
16850,107,279
16866,107,279
16883,107,279
16900,111,279
16916,116,279
16933,118,279
16950,118,279
16966,118,279
16983,118,279
17000,119,280
17016,125,279
17033,132,277
17050,134,277
17066,135,277
17083,135,277
17100,135,277
17116,135,277
17133,140,277
17150,146,277
17166,148,277
17183,149,277
17200,149,277
17216,149,277
17233,149,277
17250,149,277
17266,154,278
17283,161,279
17300,163,279
17316,163,279
17333,163,279
17350,173,279
17366,185,279
17383,189,279
17400,191,279
17416,191,279
17433,191,279
17450,197,278
17466,205,277
17483,208,277
17500,209,277
17516,209,277
17533,209,277
17550,209,277
17566,209,277
17583,214,277
17600,221,276
17616,223,275
17633,223,275
17650,223,275
17666,223,275
17683,229,276
17700,237,277
17716,239,277
17733,240,277
17750,240,277
17766,240,277
17783,240,277
17800,247,277
17816,256,277
17833,259,277
17850,260,277
17866,260,277
17883,260,277
17900,267,278
17916,276,280
17933,279,280
17950,280,280
17966,280,280
17983,280,280
18000,280,280
18016,293,279
18033,310,278
18050,315,278
18066,317,278
18083,317,278
18100,317,278
18116,317,278
18133,323,278
18150,331,278
18166,333,278
18183,334,278
18200,334,278
18216,334,279
18233,334,279
18250,338,278
18266,344,278
18283,346,278
18300,346,278
18316,346,278
18333,346,278
18350,346,278
18366,354,278
18383,364,279
18400,367,279
18416,368,279
18433,369,279
18450,369,279
18466,369,279
18483,373,279
18500,379,279
18516,381,279
18533,381,279
18550,381,279
18566,381,279
18583,381,279
18600,385,281
18616,391,284
18633,394,284
18650,395,284
18666,395,284
18683,395,284
18700,400,284
18716,407,284
18733,409,284
18750,410,284
18766,410,284
18783,410,284
18800,410,284
18816,419,283
18833,430,282
18850,434,282
18866,435,282
18883,436,282
18900,436,282
18916,436,282
18933,437,280
18950,439,278
18966,439,278
18983,439,278
19000,439,277
19016,439,277
19033,441,288
19050,444,302
19066,445,307
19083,445,309
19100,445,309
19116,445,309
19133,445,309
19150,446,299
19166,447,286
19183,447,282
19200,447,280
19216,447,280
19233,447,280
19250,447,280
19266,440,277
19283,430,273
19300,426,271
19316,424,271
19333,424,271
19350,425,272
19366,419,269
19383,411,265
19400,409,264
19416,408,264
19433,410,266
19450,412,268
19466,413,268
19483,409,264
19500,403,259
19516,401,257
19533,401,257
19550,401,257
19566,401,257
19583,401,257
19600,395,251
19616,387,244
19633,384,242
19650,383,241
19666,384,242
19683,384,243
19700,384,243
19716,382,238
19733,378,231
19750,377,229
19766,377,229
19783,377,229
19800,377,229
19816,377,229
19833,381,225
19850,387,219
19866,389,217
19883,389,217
19900,389,217
19916,389,217
19933,389,217
19950,390,215
19966,391,213
19983,391,212
20000,391,212
20016,391,212
20033,391,212
20050,391,212
20066,393,211
20083,396,209
20100,396,209
20116,396,209
20133,396,209
20150,397,208
20166,397,208
20183,397,207
20200,397,206
20216,397,205
20233,397,205
20250,397,205
20266,397,205
20283,397,205
20300,405,200
20316,417,194
20333,421,192
20350,422,192
20366,422,192
20383,422,192
20400,422,192
20416,422,192
20433,422,192
20450,422,192
20466,422,192
20483,422,192
20500,426,189
20516,431,186
20533,433,185
20550,433,185
20566,433,185
20583,433,185
20600,433,185
20616,444,175
20633,460,161
20650,465,157
20666,467,155
20683,467,154
20700,467,154
20716,469,152
20733,471,149
20750,471,148
20766,471,148
20783,471,148
20800,471,148
20816,472,147
20833,475,143
20850,478,140
20866,479,139
20883,479,139
20900,479,139
20916,479,139
20933,479,139
20950,482,135
20966,486,131
20983,488,129
21000,488,129
21016,488,129
21033,488,129
21050,492,132
21066,498,136
21083,500,137
21100,501,137
21116,501,137
21133,501,137
21150,501,137
21166,501,143
21183,500,150
21200,500,152
21216,500,153
21233,500,153
21250,500,153
21266,492,156
21283,482,159
21300,478,160
21316,477,160
21333,477,160
21350,477,160
21366,475,161
21383,469,159
21400,463,156
21416,461,155
21433,460,155
21450,460,155
21466,460,155
21483,453,150
21500,444,144
21516,441,142
21533,441,142
21550,444,143
21566,446,144
21583,440,139
21600,432,131
21616,429,129
21633,428,128
21650,428,128
21666,428,128
21683,425,125
21700,421,121
21716,419,119
21733,419,119
21750,419,119
21766,419,119
21783,419,119
21800,416,115
21816,413,111
21833,412,109
21850,412,109
21866,412,109
21883,412,109
21900,406,105
21916,398,99
21933,395,97
21950,393,96
21966,391,95
21983,390,94
22000,390,94
22016,388,91
22033,384,87
22050,382,86
22066,382,85
22083,382,84
22100,382,84
22116,383,83
22133,385,83
22150,385,83
22166,385,83
22183,385,83
22200,385,83
22216,386,84
22233,386,85
22250,387,85
22266,388,85
22283,388,85
22300,388,85
22316,388,85
22333,389,83
22350,390,80
22366,389,80
22383,388,80
22400,388,80
22416,388,80
22433,390,77
22450,391,74
22466,391,74
22483,391,74
22500,391,74
22516,391,74
22533,390,75
22550,389,76
22566,389,77
22583,388,77
22600,388,77
22616,388,77
22633,388,77
22650,390,77
22666,393,77
22683,394,77
22700,394,77
22716,394,77
22733,395,77
22750,393,77
22766,391,78
22783,391,77
22800,391,76
22816,391,76
22833,392,77
22850,393,77
22866,393,77
22883,393,77
22900,393,77
22916,393,77
22933,393,77
22950,393,76
22966,394,75
22983,394,75
23000,394,75
23016,393,75
23033,392,74
23050,394,74
23066,397,73
23083,398,73
23100,398,73
23116,398,73
23133,398,73
23150,398,73
23166,393,71
23183,386,69
23200,384,68
23216,383,68
23233,383,68
23250,383,68
23266,381,67
23283,379,67
23300,378,67
23316,378,67
23333,378,67
23350,378,67
23366,378,67
23383,369,65
23400,359,63
23416,357,63
23433,356,63
23450,356,63
23466,356,63
23483,351,62
23500,345,62
23516,343,62
23533,340,61
23550,338,61
23566,339,61
23583,338,61
23600,337,60
23616,337,60
23633,337,60
23650,337,60
23666,337,60
23683,337,60
23700,337,60
23716,337,60
23733,337,60
23750,337,60
23766,337,60
23783,337,60
23800,329,61
23816,317,62
23833,313,62
23850,311,62
23866,311,62
23883,311,62
23900,305,64
23916,297,67
23933,295,68
23950,295,68
23966,295,68
23983,293,68
24000,286,69
24016,279,69
24033,276,69
24050,275,69
24066,274,69
24083,274,69
24100,274,69
24116,269,70
24133,263,72
24150,261,72
24166,261,72
24183,261,72
24200,261,72
24216,255,73
24233,247,73
24250,245,73
24266,244,73
24283,244,73
24300,243,74
24316,238,74
24333,233,73
24350,231,73
24366,230,73
24383,230,73
24400,230,73
24416,224,73
24433,217,73
24450,214,73
24466,213,73
24483,213,73
24500,213,73
24516,213,73
24533,211,73
24550,209,73
24566,209,73
24583,209,73
24600,209,73
24616,209,73
24633,207,77
24650,204,81
24666,204,82
24683,203,82
24700,202,82
24716,202,82
24733,201,82
24750,202,81
24766,204,81
24783,204,81
24800,204,81
24816,204,81
24833,204,81
24850,210,80
24866,218,78
24883,220,78
24900,221,78
24916,221,78
24933,221,78
24950,224,77
24966,229,75
24983,231,75
25000,232,75
25016,232,75
25033,232,75
25050,237,74
25066,243,74
25083,245,74
25100,246,74
25116,246,74
25133,246,74
25150,251,73
25166,257,71
25183,259,71
25200,260,71
25216,260,71
25233,260,71
25250,260,71
25266,264,70
25283,270,68
25300,272,68
25316,272,68
25333,272,68
25350,272,68
25366,273,67
25383,273,65
25400,273,65
25416,273,65
25433,273,65
25450,273,65
25466,277,64
25483,283,64
25500,285,64
25516,285,64
25533,285,63
25550,285,63
25566,285,63
25583,288,62
25600,291,60
25616,292,59
25633,293,58
25650,293,58
25666,298,57
25683,305,55
25700,307,55
25716,308,55
25733,309,54
25750,309,54
25766,309,54
25783,309,54
25800,309,54
25816,309,54
25833,309,54
25850,309,54
25866,314,54
25883,320,53
25900,322,53
25916,323,53
25933,323,53
25950,323,53
25966,327,53
25983,331,53
26000,333,53
26016,333,53
26033,333,53
26050,333,53
26066,333,53
26083,340,53
26100,348,53
26116,351,53
26133,352,53
26150,352,53
26166,352,53
26183,352,53
26200,352,53
26216,352,53
26233,352,53
26250,352,53
26266,352,53
26283,352,53
26300,356,55
26316,361,57
26333,363,58
26350,363,58
26366,363,58
26383,363,58
26400,366,60
26416,371,62
26433,373,62
26450,373,62
26466,373,62
26483,373,62
26500,373,62
26516,381,62
26533,391,62
26550,395,62
26566,396,62
26583,396,62
26600,396,62
26616,399,59
26633,403,56
26650,404,55
26666,404,55
26683,404,55
26700,404,55
26716,404,55
26733,404,55
26750,404,55
26766,404,55
26783,404,55
26800,404,55
26816,404,55
26833,412,53
26850,422,51
26866,426,50
26883,427,50
26900,427,50
26916,427,50
26933,435,50
26950,445,51
26966,448,51
26983,449,51
27000,449,51
27016,449,51
27033,449,51
27050,451,53
27066,453,55
27083,453,56
27100,453,56
27116,453,56
27133,453,56
27150,453,56
27166,458,57
27183,464,59
27200,465,59
27216,466,59
27233,467,59
27250,467,59
27266,469,59
27283,472,59
27300,473,59
27316,473,59
27333,473,59
27350,473,59
27366,480,59
27383,489,59
27400,492,59
27416,493,59
27433,493,59
27450,493,59
27466,502,60
27483,513,61
27500,517,61
27516,518,61
27533,518,61
27550,518,61
27566,521,62
27583,524,63
27600,525,63
27616,526,63
27633,526,63
27650,526,63
27666,528,64
27683,531,66
27700,531,67
27716,531,67
27733,532,67
27750,532,67
27766,534,67
27783,537,67
27800,538,67
27816,538,67
27833,538,67
27850,538,67
27866,539,68
27883,539,69
27900,539,69
27916,539,69
27933,539,69
27950,539,69
27966,544,71
27983,551,73
28000,553,73
28016,553,72
28033,553,72
28050,554,73
28066,554,73
28083,553,71
28100,552,68
28116,552,67
28133,552,67
28150,552,67
28166,552,67
28183,552,67
28200,553,64
28216,555,61
28233,556,60
28250,556,60
28266,557,60
28283,558,58
28300,559,56
28316,559,55
28333,559,55
28350,559,55
28366,559,55
28383,559,55
28400,558,55
28416,556,56
28433,555,56
28450,555,56
28466,555,56
28483,555,56
28500,555,56
28516,550,54
28533,544,51
28550,542,50
28566,542,50
28583,542,50
28600,542,50
28616,542,50
28633,528,50
28650,510,50
28666,504,50
28683,501,50
28700,500,50
28716,500,50
28733,493,50
28750,485,50
28766,483,50
28783,482,50
28800,482,50
28816,482,50
28833,482,50
28850,472,49
28866,459,47
28883,455,47
28900,453,47
28916,453,47
28933,453,47
28950,448,47
28966,442,47
28983,440,47
29000,439,47
29016,439,47
29033,440,47
29050,428,48
29066,414,49
29083,412,50
29100,411,50
29116,411,50
29133,411,50
29150,406,50
29166,399,51
29183,397,51
29200,396,51
29216,396,51
29233,396,51
29250,392,52
29266,386,52
29283,384,52
29300,384,53
29316,384,54
29333,384,54
29350,384,54
29366,382,55
29383,380,56
29400,379,56
29416,379,56
29433,379,56
29450,379,56
29466,379,56
29483,375,56
29500,369,56
29516,367,56
29533,366,56
29550,366,56
29566,366,56
29583,363,56
29600,359,56
29616,358,56
29633,358,56
29650,358,56
29666,358,56
29683,358,56
29700,356,55
29716,354,54
29733,353,54
29750,351,54
29766,351,54
29783,352,54
29800,346,53
29816,338,51
29833,336,51
29850,335,51
29866,335,51
29883,335,51
29900,335,51
29916,326,50
29933,314,50
29950,310,50
29966,308,50
29983,308,50
30000,308,50
30016,308,50
30033,306,50
30050,297,51
30066,287,52
30083,284,52
30100,283,52
30116,283,52
30133,280,52
30150,276,52
30166,274,52
30183,274,52
30200,274,52
30216,274,52
30233,272,53
30250,270,54
30266,270,54
30283,270,54
30300,270,54
30316,270,54
30333,267,56
30350,264,59
30366,264,59
30383,264,59
30400,264,59
30416,264,59
30433,264,60
30450,266,60
30466,268,60
30483,269,59
30500,270,58
30516,272,58
30533,274,58
30550,274,58
30566,274,58
30583,274,58
30600,274,58
30616,276,58
30633,277,58
30650,278,58
30666,279,58
30683,280,58
30700,280,58
30716,279,57
30733,278,56
30750,278,56
30766,278,56
30783,278,56
30800,278,56
30816,278,56
30833,281,56
30850,285,56
30866,287,56
30883,287,56
30900,287,56
30916,287,56
30933,288,56
30950,289,56
30966,289,56
30983,289,56
31000,289,56
31016,289,56
31033,291,57
31050,293,57
31066,294,57
31083,294,57
31100,294,57
31116,294,57
31133,294,57
31150,296,57
31166,298,57
31183,299,57
31200,300,57
31216,300,57
31233,300,57
31250,300,57
31266,307,58
31283,317,58
31300,321,58
31316,322,58
31333,322,58
31350,322,58
31366,324,58
31383,326,58
31400,326,58
31416,326,58
31433,327,58
31450,329,58
31466,329,58
31483,329,58
31500,329,58
31516,329,58
31533,329,58
31550,329,58
31566,331,59
31583,333,61
31600,333,62
31616,333,62
31633,333,62
31650,333,62
31666,340,61
31683,349,59
31700,352,58
31716,353,58
31733,353,58
31750,353,58
31766,359,56
31783,365,55
31800,365,55
31816,364,55
31833,364,55
31850,365,55
31866,372,54
31883,381,52
31900,384,52
31916,385,52
31933,385,52
31950,385,52
31966,385,52
31983,391,53
32000,400,54
32016,403,54
32033,404,54
32050,404,54
32066,404,54
32083,406,55
32100,409,56
32116,410,56
32133,410,56
32150,410,56
32166,410,56
32183,410,56
32200,415,58
32216,421,60
32233,423,60
32250,423,60
32266,423,60
32283,423,60
32300,429,63
32316,435,66
32333,437,67
32350,439,67
32366,440,67
32383,440,67
32400,446,69
32416,453,72
32433,455,73
32450,456,73
32466,456,73
32483,456,73
32500,458,74
32516,461,74
32533,462,74
32550,462,74
32566,462,74
32583,462,74
32600,467,77
32616,473,80
32633,476,81
32650,477,81
32666,477,81
32683,477,81
32700,477,81
32716,482,82
32733,489,84
32750,491,84
32766,492,84
32783,492,84
32800,492,84
32816,492,84
32833,498,84
32850,505,83
32866,507,83
32883,508,83
32900,508,83
32916,508,83
32933,512,83
32950,517,83
32966,519,83
32983,519,83
33000,519,83
33016,519,83
33033,525,83
33050,533,83
33066,535,83
33083,536,83
33100,536,83
33116,536,83
33133,538,83
33150,541,83
33166,542,83
33183,542,83
33200,542,83
33216,542,83
33233,543,84
33250,544,85
33266,544,85
33283,544,85
33300,544,85
33316,545,86
33333,547,87
33350,548,89
33366,550,91
33383,550,91
33400,550,91
33416,550,91
33433,550,91
33450,550,91
33466,547,92
