1000,547.5,0
33.0,1074.0,365.0
66.0,1081.0,347.0
100.0,1062.0,318.0
133.0,1026.0,353.0
166.0,1005.0,354.0
200.0,986.0,362.0
233.0,983.0,368.0
266.0,986.0,370.0
300.0,982.0,372.0
333.0,979.0,374.0
366.0,976.0,376.0
400.0,978.0,375.0
433.0,979.0,375.0
466.0,980.0,373.0
500.0,980.0,372.0
533.0,981.0,372.0
566.0,978.0,372.0
600.0,975.0,373.0
633.0,972.0,373.0
666.0,970.0,373.0
700.0,964.0,373.0
733.0,959.0,371.0
766.0,953.0,366.0
800.0,952.0,361.0
833.0,955.0,361.0
866.0,962.0,366.0
900.0,967.0,371.0
933.0,969.0,373.0
966.0,972.0,375.0
1000.0,974.0,376.0
1033.0,975.0,376.0
1066.0,974.0,375.0
1100.0,973.0,374.0
1133.0,975.0,374.0
1166.0,975.0,373.0
1200.0,976.0,374.0
1233.0,976.0,375.0
1266.0,980.0,377.0
1300.0,982.0,379.0
1333.0,982.0,379.0
1366.0,980.0,378.0
1400.0,980.0,375.0
1433.0,979.0,374.0
1466.0,976.0,371.0
1500.0,979.0,371.0
1533.0,980.0,371.0
1566.0,985.0,374.0
1600.0,982.0,374.0
1633.0,981.0,372.0
1666.0,978.0,372.0
1700.0,979.0,373.0
1733.0,980.0,374.0
1766.0,981.0,372.0
1800.0,982.0,371.0
1833.0,983.0,370.0
1866.0,984.0,372.0
1900.0,981.0,375.0
1933.0,984.0,378.0
1966.0,985.0,380.0
2000.0,986.0,379.0
2033.0,981.0,377.0
2066.0,976.0,374.0
2100.0,972.0,373.0
2133.0,968.0,373.0
2166.0,968.0,373.0
2200.0,970.0,373.0
2233.0,974.0,372.0
2266.0,976.0,371.0
2300.0,978.0,373.0
2333.0,979.0,375.0
2366.0,982.0,377.0
2400.0,983.0,378.0
2433.0,982.0,378.0
2466.0,978.0,379.0
2500.0,975.0,379.0
2533.0,969.0,379.0
2566.0,964.0,380.0
2600.0,970.0,380.0
2633.0,982.0,380.0
2666.0,986.0,381.0
2700.0,976.0,377.0
2733.0,960.0,373.0
2766.0,953.0,368.0
2800.0,948.0,369.0
2833.0,954.0,371.0
2866.0,957.0,371.0
2900.0,968.0,372.0
2933.0,969.0,371.0
2966.0,973.0,370.0
3000.0,972.0,369.0
3033.0,972.0,371.0
3066.0,970.0,371.0
3100.0,969.0,373.0
3133.0,971.0,373.0
3166.0,970.0,375.0
3200.0,976.0,376.0
3233.0,981.0,377.0
3266.0,986.0,378.0
3300.0,985.0,378.0
3333.0,979.0,378.0
3366.0,980.0,377.0
3400.0,979.0,375.0
3433.0,974.0,367.0
3466.0,965.0,357.0
3500.0,953.0,346.0
3533.0,960.0,350.0
3566.0,968.0,355.0
3600.0,978.0,365.0
3633.0,982.0,369.0
3666.0,983.0,372.0
3700.0,983.0,373.0
3733.0,981.0,374.0
3766.0,979.0,375.0
3800.0,980.0,377.0
3833.0,979.0,376.0
3866.0,979.0,376.0
3900.0,977.0,374.0
3933.0,972.0,374.0
3966.0,969.0,373.0
4000.0,962.0,374.0
4033.0,961.0,373.0
4066.0,959.0,372.0
4100.0,962.0,369.0
4133.0,960.0,366.0
4166.0,961.0,364.0
4200.0,964.0,366.0
4233.0,967.0,368.0
4266.0,968.0,370.0
4300.0,966.0,372.0
4333.0,965.0,372.0
4366.0,966.0,372.0
4400.0,968.0,372.0
4433.0,970.0,373.0
4466.0,973.0,373.0
4500.0,974.0,372.0
4533.0,977.0,371.0
4566.0,978.0,370.0
4600.0,980.0,371.0
4633.0,980.0,371.0
4666.0,980.0,371.0
4700.0,978.0,371.0
4733.0,978.0,371.0
4766.0,979.0,372.0
4800.0,980.0,371.0
4833.0,980.0,371.0
4866.0,979.0,370.0
4900.0,978.0,370.0
4933.0,977.0,372.0
4966.0,976.0,374.0
5000.0,977.0,375.0
5033.0,978.0,375.0
5066.0,981.0,374.0
5100.0,980.0,375.0
5133.0,979.0,376.0
5166.0,977.0,375.0
5200.0,974.0,374.0
5233.0,974.0,374.0
5266.0,977.0,375.0
5300.0,981.0,377.0
5333.0,982.0,378.0
5366.0,982.0,379.0
5400.0,982.0,377.0
5433.0,981.0,376.0
5466.0,981.0,376.0
5500.0,978.0,377.0
5533.0,978.0,377.0
5566.0,974.0,377.0
5600.0,972.0,376.0
5633.0,972.0,376.0
5666.0,972.0,376.0
5700.0,978.0,377.0
5733.0,975.0,378.0
5766.0,972.0,379.0
5800.0,965.0,377.0
5833.0,961.0,376.0
5866.0,960.0,373.0
5900.0,959.0,373.0
5933.0,957.0,371.0
5966.0,955.0,372.0
6000.0,951.0,372.0
6033.0,952.0,373.0
6066.0,954.0,373.0
6100.0,958.0,375.0
6133.0,961.0,376.0
6166.0,962.0,378.0
6200.0,962.0,378.0
6233.0,960.0,381.0
6266.0,958.0,381.0
6300.0,959.0,381.0
6333.0,961.0,381.0
6366.0,963.0,383.0
6400.0,963.0,384.0
6433.0,963.0,385.0
6466.0,962.0,385.0
6500.0,963.0,383.0
6533.0,966.0,382.0
6566.0,969.0,380.0
6600.0,972.0,379.0
6633.0,975.0,378.0
6666.0,976.0,378.0
6700.0,979.0,380.0
6733.0,977.0,382.0
6766.0,978.0,383.0
6800.0,975.0,384.0
6833.0,973.0,384.0
6866.0,965.0,384.0
6900.0,957.0,382.0
6933.0,951.0,381.0
6966.0,949.0,381.0
7000.0,947.0,380.0
7033.0,947.0,380.0
7066.0,953.0,376.0
7100.0,962.0,374.0
7133.0,968.0,370.0
7166.0,966.0,369.0
7200.0,964.0,367.0
7233.0,961.0,366.0
7266.0,964.0,368.0
7300.0,967.0,371.0
7333.0,970.0,376.0
7366.0,974.0,377.0
7400.0,976.0,376.0
7433.0,975.0,375.0
7466.0,969.0,375.0
7500.0,965.0,375.0
7533.0,966.0,374.0
7566.0,970.0,375.0
7600.0,972.0,377.0
7633.0,972.0,377.0
7666.0,973.0,378.0
7700.0,976.0,378.0
7733.0,979.0,380.0
7766.0,980.0,381.0
7800.0,979.0,380.0
7833.0,979.0,378.0
7866.0,979.0,377.0
7900.0,978.0,376.0
7933.0,978.0,375.0
7966.0,977.0,375.0
8000.0,975.0,374.0
8033.0,973.0,374.0
8066.0,971.0,373.0
8100.0,972.0,373.0
8133.0,970.0,373.0
8166.0,969.0,372.0
8200.0,968.0,372.0
8233.0,969.0,373.0
8266.0,971.0,375.0
8300.0,971.0,377.0
8333.0,972.0,376.0
8366.0,971.0,375.0
8400.0,972.0,375.0
8433.0,973.0,376.0
8466.0,973.0,376.0
8500.0,971.0,374.0
8533.0,970.0,375.0
8566.0,970.0,377.0
8600.0,970.0,378.0
8633.0,968.0,376.0
8666.0,970.0,375.0
8700.0,973.0,374.0
8733.0,975.0,376.0
8766.0,974.0,376.0
8800.0,971.0,376.0
8833.0,972.0,375.0
8866.0,972.0,376.0
8900.0,973.0,376.0
8933.0,973.0,377.0
8966.0,975.0,375.0
9000.0,976.0,372.0
9033.0,979.0,372.0
9066.0,981.0,373.0
9100.0,982.0,377.0
9133.0,983.0,378.0
9166.0,980.0,378.0
9200.0,980.0,377.0
9233.0,977.0,377.0
9266.0,977.0,376.0
9300.0,976.0,376.0
9333.0,977.0,376.0
9366.0,978.0,376.0
9400.0,978.0,376.0
9433.0,978.0,377.0
9466.0,979.0,376.0
9500.0,976.0,375.0
9533.0,977.0,374.0
9566.0,980.0,374.0
9600.0,983.0,374.0
9633.0,982.0,373.0
9666.0,979.0,374.0
9700.0,979.0,375.0
9733.0,980.0,376.0
9766.0,981.0,376.0
9800.0,981.0,376.0
9833.0,978.0,377.0
9866.0,974.0,376.0
9900.0,972.0,376.0
9933.0,972.0,374.0
9966.0,970.0,372.0
10000.0,971.0,371.0
10033.0,972.0,373.0
10066.0,973.0,377.0
10100.0,971.0,379.0
10133.0,969.0,379.0
10166.0,968.0,378.0
10200.0,970.0,379.0
10233.0,973.0,379.0
10266.0,975.0,380.0
10300.0,976.0,379.0
10333.0,975.0,379.0
10366.0,974.0,377.0
10400.0,975.0,377.0
10433.0,976.0,376.0
10466.0,980.0,379.0
10500.0,981.0,381.0
10533.0,982.0,381.0
10566.0,983.0,382.0
10600.0,980.0,381.0
10633.0,978.0,381.0
10666.0,975.0,380.0
10700.0,972.0,380.0
10733.0,970.0,380.0
10766.0,968.0,380.0
10800.0,969.0,379.0
10833.0,972.0,379.0
10866.0,975.0,379.0
10900.0,977.0,379.0
10933.0,976.0,379.0
10966.0,978.0,378.0
11000.0,977.0,378.0
11033.0,977.0,377.0
11066.0,974.0,377.0
11100.0,975.0,375.0
11133.0,972.0,374.0
11166.0,970.0,373.0
11200.0,966.0,374.0
11233.0,968.0,375.0
11266.0,971.0,376.0
11300.0,974.0,377.0
11333.0,975.0,377.0
11366.0,970.0,376.0
11400.0,968.0,376.0
11433.0,966.0,377.0
11466.0,966.0,378.0
11500.0,965.0,377.0
11533.0,967.0,377.0
11566.0,974.0,378.0
11600.0,979.0,381.0
11633.0,980.0,381.0
11666.0,976.0,381.0
11700.0,973.0,378.0
11733.0,972.0,376.0
11766.0,971.0,374.0
11800.0,974.0,377.0
11833.0,973.0,377.0
11866.0,973.0,377.0
11900.0,971.0,375.0
11933.0,974.0,374.0
11966.0,970.0,373.0
12000.0,972.0,374.0
12033.0,972.0,374.0
12066.0,978.0,376.0
12100.0,975.0,376.0
12133.0,974.0,377.0
12166.0,972.0,376.0
12200.0,976.0,376.0
12233.0,977.0,377.0
12266.0,981.0,376.0
12300.0,980.0,375.0
12333.0,980.0,375.0
12366.0,979.0,377.0
12400.0,980.0,378.0
12433.0,980.0,378.0
12466.0,977.0,377.0
12500.0,973.0,377.0
12533.0,971.0,378.0
12566.0,971.0,380.0
12600.0,969.0,379.0
12633.0,969.0,379.0
12666.0,970.0,377.0
12700.0,970.0,377.0
12733.0,967.0,374.0
12766.0,967.0,372.0
12800.0,969.0,372.0
12833.0,970.0,372.0
12866.0,968.0,374.0
12900.0,963.0,374.0
12933.0,965.0,374.0
12966.0,966.0,374.0
13000.0,970.0,375.0
13033.0,971.0,377.0
13066.0,973.0,379.0
13100.0,975.0,380.0
13133.0,974.0,380.0
13166.0,973.0,380.0
13200.0,973.0,379.0
13233.0,973.0,379.0
13266.0,973.0,379.0
13300.0,971.0,379.0
13333.0,973.0,378.0
13366.0,972.0,377.0
13400.0,974.0,377.0
13433.0,973.0,375.0
13466.0,975.0,374.0
13500.0,973.0,373.0
13533.0,974.0,373.0
13566.0,972.0,373.0
13600.0,972.0,374.0
13633.0,970.0,375.0
13666.0,967.0,377.0
13700.0,963.0,378.0
13733.0,961.0,379.0
13766.0,963.0,378.0
13800.0,963.0,378.0
13833.0,964.0,376.0
13866.0,963.0,376.0
13900.0,965.0,375.0
13933.0,966.0,375.0
13966.0,967.0,374.0
14000.0,962.0,374.0
14033.0,957.0,373.0
14066.0,953.0,373.0
14100.0,958.0,374.0
14133.0,964.0,375.0
14166.0,974.0,378.0
14200.0,977.0,379.0
14233.0,979.0,380.0
14266.0,976.0,379.0
14300.0,974.0,378.0
14333.0,972.0,378.0
14366.0,972.0,378.0
14400.0,973.0,379.0
14433.0,975.0,379.0
14466.0,974.0,380.0
14500.0,972.0,379.0
14533.0,974.0,378.0
14566.0,975.0,375.0
14600.0,979.0,373.0
14633.0,975.0,372.0
14666.0,975.0,374.0
14700.0,974.0,376.0
14733.0,974.0,379.0
14766.0,977.0,381.0
14800.0,981.0,383.0
14833.0,986.0,384.0
14866.0,988.0,386.0
14900.0,986.0,387.0
14933.0,984.0,388.0
14966.0,983.0,388.0
15000.0,981.0,388.0
15033.0,974.0,387.0
15066.0,964.0,385.0
15100.0,956.0,384.0
15133.0,952.0,385.0
15166.0,953.0,386.0
15200.0,956.0,387.0
15233.0,957.0,387.0
15266.0,954.0,387.0
15300.0,951.0,386.0
15333.0,955.0,386.0
15366.0,963.0,384.0
15400.0,969.0,383.0
15433.0,971.0,379.0
15466.0,970.0,381.0
